Date,Open,High,Low,Close,Volume,MarketValue,DividendYield,PriceToEarnings,EPS,PriceToCash,PriceToBook
11/05/2015,142.8502003,145.2510335,142.46434,144.8223114,632393,94535.75,1.6,18.8,9,21.4,4.01
11/06/2015,144.8222841,144.8222841,141.9927294,143.1931458,785692,93472.31,1.62,18.6,9,21.16,3.96
11/09/2015,143.4075239,143.4932735,141.0924274,141.2210388,546745,92184.94,1.64,18.3,9,20.87,3.91
11/10/2015,142.2928457,142.6786929,139.9348744,141.6068878,574650,92436.81,1.63,18.4,9,20.92,3.92
11/11/2015,143.1931357,145.7654674,143.1931357,145.6368561,756500,95067.5,1.59,18.9,9,21.52,4.03
11/12/2015,145.6797446,146.5800635,143.407523,143.8791199,581329,93920.06,1.61,18.6,9,21.26,3.98
13/11/2015,143.5361202,143.6218699,140.9637882,142.2499542,693963,92856.63,1.63,18.4,9,21.02,3.93
16/11/2015,141.0924223,142.678686,140.4064644,142.464325,487567,92996.56,1.63,18.5,9,21.05,3.94
17/11/2015,143.4075175,146.6229327,143.1502817,146.4514465,692124,95599.19,1.58,19,9,21.64,4.05
18/11/2015,145.2510122,145.6797342,143.9219844,144.0077209,612929,94004,1.61,18.7,9,21.28,3.98
19/11/2015,145.079555,145.1653046,143.1931804,143.6219025,627342,93752.19,1.61,18.6,9,21.22,3.97
20/11/2015,144.4364592,145.0795423,142.935932,144.6936951,569267,94451.81,1.6,18.8,9,21.38,4
23/11/2015,144.0506152,145.1652952,142.4214765,144.4364624,520977,94283.94,1.6,18.7,9,21.34,3.99
24/11/2015,144.1792102,144.3078347,139.463268,141.3925171,593081,92296.88,1.64,18.3,9,20.89,3.91
25/11/2015,141.6926185,145.4225051,141.6068689,144.5221863,521258,94339.88,1.6,18.7,9,21.35,4
26/11/2015,144.3935812,146.5371915,144.3078447,144.9509277,388417,94619.75,1.6,18.8,9,21.42,4.01
27/11/2015,144.1363616,145.7655002,143.4932785,144.6936951,292972,94451.81,1.6,18.8,9,21.38,4
30/11/2015,144.0935041,145.8512674,143.2360599,143.7076569,614125,93808.19,1.61,18.6,9,21.23,3.97
12/01/2015,144.0506075,144.6936905,142.63583,143.2360382,519853,93500.31,1.62,18.6,9,21.16,3.96
12/02/2015,143.7933537,145.5511164,143.4932561,144.5221863,390080,94339.88,1.6,18.7,9,21.35,4
12/03/2015,144.1363789,147.3517948,137.7912838,138.3057556,1531464,90281.94,1.67,17.9,9,20.43,3.83
12/04/2015,137.7483901,137.7483901,135.2618075,136.5479736,1119177,89134.5,1.7,17.7,9,20.17,3.78
12/07/2015,137.83414,141.0495554,137.191057,139.9348755,584331,91345.38,1.65,18.1,9,20.68,3.87
12/08/2015,140.0206184,141.3496593,136.5908421,137.062439,755060,89470.31,1.69,17.8,9,20.25,3.79
12/09/2015,138.3057272,138.348602,134.9188258,135.0045624,603331,88127.06,1.71,17.5,9,19.95,3.73
12/10/2015,134.0185267,134.9188457,132.603736,134.1042633,674489,87539.31,1.73,17.4,9,19.81,3.71
12/11/2015,133.7184172,134.44725,131.7891678,132.432251,653145,86447.88,1.75,17.2,9,19.57,3.66
14/12/2015,132.432217,134.8759375,130.3314819,130.3314819,671177,85076.56,1.78,16.9,9,19.26,3.6
15/12/2015,131.489085,135.9477926,131.1460994,135.8191681,1038549,88658.75,1.7,17.6,9,20.07,3.76
16/12/2015,135.6905244,136.4193571,134.6615941,135.4332886,711443,88406.88,1.71,17.6,9,20.01,3.75
17/12/2015,139.5061551,140.1063634,137.7483921,137.9198914,767732,90030.06,1.68,17.9,9,20.38,3.81
18/12/2015,136.6337107,137.5768913,134.404351,135.261795,1258622,88294.94,1.71,17.5,9,19.98,3.74
21/12/2015,134.8759526,136.8480765,132.9895782,132.9895782,601585,86811.69,1.74,17.2,9,19.65,3.68
22/12/2015,133.632692,133.632692,130.7602485,132.00354,593157,86168,1.75,17.1,9,19.5,3.65
23/12/2015,133.8898703,135.433272,133.3754117,134.7044525,514839,87931.13,1.72,17.5,9,19.9,3.73
24/12/2015,134.3614807,134.4043555,133.3754253,134.3614807,72485,87707.25,1.72,17.4,9,19.85,3.72
28/12/2015,134.6187199,134.833081,132.7323456,132.7323456,267779,86643.81,1.74,17.2,9,19.61,3.67
29/12/2015,133.6326711,135.6047821,133.6326711,135.6047821,426106,88518.81,1.71,17.6,9,20.04,3.75
30/12/2015,135.0045598,135.9906283,134.4043516,134.9188232,318072,88071.06,1.72,17.5,9,19.93,3.73
01/04/2016,130.8030962,131.6605403,128.4022502,129.3883057,886496,84460.88,1.79,16.8,9,17.89,3.45
01/05/2016,130.6744654,130.8888264,127.3733137,129.902771,685509,84796.69,1.78,16.8,9,17.96,3.46
01/06/2016,129.5169012,130.202859,128.1878606,129.7312622,737208,84684.75,1.78,16.8,9,17.94,3.46
01/07/2016,126.9017079,129.9885114,126.5587356,129.3454285,1180024,84432.88,1.79,16.8,9,17.88,3.45
01/08/2016,129.1310646,129.9885085,128.2736206,128.2736206,1114553,83733.25,1.8,16.6,9,17.73,3.42
01/11/2016,128.1879038,130.3315142,127.2447099,127.3304596,710053,83117.63,1.82,16.5,9,17.6,3.39
01/12/2016,127.2018224,130.0313771,126.8159621,128.7880859,779277,84069.13,1.8,16.7,9,17.8,3.43
13/01/2016,131.1889328,131.4461686,129.002448,129.4740448,673162,84516.88,1.79,16.8,9,17.9,3.45
14/01/2016,127.8877762,127.9735259,125.4011937,126.7731094,825400,82753.81,1.83,16.4,9,17.53,3.38
15/01/2016,125.9156616,126.3443836,123.857788,125.0153427,1256949,81606.31,1.85,16.2,9,17.28,3.33
18/01/2016,124.5866173,126.0871443,123.9435343,125.4440613,540070,81886.19,1.85,16.3,9,17.34,3.34
19/01/2016,127.8449351,128.9167404,127.0303527,127.9306717,630259,83509.38,1.81,16.6,9,17.69,3.41
20/01/2016,125.4440752,125.6155614,122.3143964,123.729187,1161940,80766.75,1.87,16,9,17.11,3.3
21/01/2016,123.7720561,126.4301248,123.6005568,125.3154449,1088100,81802.25,1.85,16.2,9,17.32,3.34
22/01/2016,127.2875558,129.6884016,126.5158615,129.0453186,900380,84237,1.79,16.7,9,17.84,3.44
25/01/2016,129.8599051,130.9317102,129.4740579,130.4172516,677029,85132.56,1.78,16.9,9,18.03,3.48
26/01/2016,128.3593797,131.1031982,127.5876852,130.8031006,557573,85384.44,1.77,17,9,18.08,3.49
27/01/2016,130.1600219,132.2607574,129.7312999,132.2607574,465928,86335.94,1.75,17.1,9,18.28,3.53
28/01/2016,131.5319146,132.132136,129.1739435,131.0174561,658149,85524.38,1.77,17,9,18.11,3.49
29/01/2016,132.9466916,135.0903015,132.0463728,135.0903015,757534,88183,1.71,17.5,9,18.68,3.6
02/01/2016,135.6476454,135.6905202,133.7183963,135.0045624,497793,88127.06,1.71,17.5,9,18.66,3.6
02/02/2016,134.618735,134.8759709,132.9467215,134.1042633,509691,87539.31,1.73,17.4,9,18.54,3.58
02/03/2016,134.4043627,134.6615986,131.3604336,132.1321411,711570,86252,1.75,17.1,9,18.27,3.52
02/04/2016,133.3325682,133.4611796,131.1889578,132.046402,1075554,86196,1.75,17.1,9,18.26,3.52
02/05/2016,132.0463704,133.418286,130.7173296,131.3604126,745292,85748.25,1.76,17,9,18.16,3.5
02/08/2016,132.0463707,132.0463707,127.9735118,128.6594696,895232,83985.13,1.8,16.7,9,17.79,3.43
02/09/2016,129.602667,130.6316104,126.130029,126.8588486,1133285,82809.75,1.82,16.4,9,17.54,3.38
02/10/2016,128.0592674,131.0603214,126.6016021,129.4740448,1016077,84516.88,1.79,16.8,9,17.9,3.45
02/11/2016,127.3304349,127.5019211,125.3583111,125.7870331,1026387,82110.13,1.84,24.8,5.92,17.39,3.35
02/12/2016,129.5598217,129.9027941,127.0732257,128.7452393,1614541,84041.13,2.06,25.4,5.92,17.8,3.43
15/02/2016,130.3743742,132.2607485,129.2596943,131.7462769,1014038,86000.13,2.02,26,5.92,18.21,3.51
16/02/2016,132.2607622,134.3614978,131.7462905,132.3465118,921568,86391.88,2.01,26.1,5.92,18.3,3.53
17/02/2016,132.5608386,133.5468939,132.3036028,132.9466858,1132941,86783.75,2,26.2,5.92,18.38,3.54
18/02/2016,133.6326617,133.6326617,131.4033019,131.6605377,1173985,85944.13,2.02,26,5.92,18.2,3.51
19/02/2016,131.6605334,132.603714,130.7173397,132.603714,936454,86559.81,2,26.1,5.92,18.33,3.54
22/02/2016,133.2896621,135.3903972,133.2896621,134.7044525,661644,87931.13,1.97,26.6,5.92,18.62,3.59
23/02/2016,133.7612699,135.1331856,133.2896731,134.2757416,651036,87651.31,1.98,26.5,5.92,18.56,3.58
24/02/2016,134.5329792,134.575854,131.2747019,132.2607574,795582,86335.94,2.01,26.1,5.92,18.28,3.53
25/02/2016,133.5469186,135.6047792,133.2039462,134.4901123,617380,87791.19,1.98,26.5,5.92,18.59,3.59
26/02/2016,135.86199,137.534003,134.3185883,134.3185883,724854,87679.25,1.98,26.5,5.92,18.57,3.58
29/02/2016,132.9895818,134.0185121,131.0603326,133.7612762,980748,87825.31,1.99,26.4,5.92,18.49,3.57
03/01/2016,133.7184086,136.3336158,132.8180896,136.290741,591586,89486.13,1.95,26.9,5.92,18.84,3.63
03/02/2016,135.904861,135.9477358,132.6036967,133.5468903,1076647,87684.63,1.99,26.3,5.92,18.46,3.56
03/03/2016,133.1181753,133.5040225,130.2028711,131.3604126,904156,86249,2.02,25.9,5.92,18.16,3.5
03/04/2016,131.874905,135.2618066,131.231822,133.5040436,692529,87656.44,1.99,26.3,5.92,18.46,3.56
03/07/2016,132.9895756,133.2896732,131.4890486,131.9606323,441320,86643.06,2.01,26,5.92,18.24,3.52
03/08/2016,131.103194,133.075318,129.6455417,132.7323456,606003,87149.75,2,26.2,5.92,18.35,3.54
03/09/2016,133.1181736,135.3475331,132.6465768,134.6615753,687785,88416.5,1.97,26.5,5.92,18.62,3.59
03/10/2016,134.5758243,139.077405,131.6176453,131.6176453,1136725,86417.88,2.02,25.9,5.92,18.2,3.51
03/11/2016,133.7612859,135.1760635,132.9038418,133.975647,615552,87966.06,1.98,26.4,5.92,18.52,3.57
14/03/2016,135.004549,135.9906174,134.2757294,135.3903961,613272,88895,1.96,26.7,5.92,18.72,3.61
15/03/2016,134.7473187,135.4332765,134.4043463,135.1760406,487879,88754.25,1.97,26.6,5.92,18.69,3.6
16/03/2016,135.8191481,136.0335091,133.2039539,133.3325653,649269,87543.81,1.99,26.3,5.92,18.43,3.55
17/03/2016,133.975646,134.1042574,130.9745916,133.2896881,980179,87515.69,1.99,26.3,5.92,18.43,3.55
18/03/2016,133.5040223,136.4622014,132.3893426,136.3764648,1709954,89542.44,1.95,26.9,5.92,18.85,3.64
21/03/2016,135.519054,135.6905403,133.5469298,134.1042633,615758,88050.56,1.98,26.4,5.92,18.54,3.58
22/03/2016,132.8180877,133.1181984,130.4172547,132.5179901,782175,87009,2.01,26.1,5.92,18.32,3.53
23/03/2016,132.8180689,135.7762611,132.8180689,135.4761505,990640,88951.31,1.96,26.7,5.92,18.73,3.61
24/03/2016,134.4472304,135.0045638,134.1471197,134.3614807,981452,88219.44,1.98,26.5,5.92,18.58,3.58
29/03/2016,134.1900002,135.347555,134.1042506,135.133194,852628,88726.06,1.97,26.6,5.92,18.68,3.6
30/03/2016,135.561928,138.477233,135.5190532,137.791275,932550,90471.38,1.93,27.2,5.92,19.05,3.67
31/03/2016,136.8909367,137.0195611,134.7473265,135.0045624,793103,88641.69,1.97,26.6,5.92,18.66,3.6
04/01/2016,133.2896742,133.5897849,129.7312867,132.6465912,772742,87093.44,2,26.1,5.92,18.34,3.54
04/04/2016,132.4322359,134.5758461,131.9177773,133.4183044,470951,87600.13,1.99,26.3,5.92,18.44,3.56
04/05/2016,132.4751161,132.732352,131.4890606,132.2178802,484214,86811.94,2.01,26.1,5.92,18.28,3.52
04/06/2016,132.8180723,133.8898773,131.4032949,133.8898773,721635,87909.75,1.99,26.4,5.92,18.51,3.57
04/07/2016,133.6755232,134.0613835,132.3464954,133.0324402,571141,87346.81,2,26.2,5.92,18.39,3.55
04/08/2016,133.332549,133.7183962,132.0892578,132.6465912,420327,87093.44,2,26.1,5.92,18.34,3.54
04/11/2016,132.0464149,133.2039698,130.7173737,132.00354,337749,86671.19,2.01,26,5.92,18.25,3.52
04/12/2016,132.3036115,132.81807,130.0742518,132.4750977,439980,86980.88,2.01,26.1,5.92,18.31,3.53
13/04/2016,134.1471105,135.6476375,133.9756243,135.1760406,632444,88754.25,1.97,26.6,5.92,18.69,3.6
14/04/2016,135.176057,137.3625421,134.4043626,136.8480835,627233,89852.06,1.94,27,5.92,18.92,3.65
15/04/2016,135.4332848,136.9766867,135.0903124,136.033493,642766,89317.25,1.95,26.8,5.92,18.81,3.63
18/04/2016,134.1471279,137.9627515,134.1471279,137.5769043,686011,90330.63,1.93,27.1,5.92,19.02,3.67
19/04/2016,142.6786866,145.2938936,142.6358248,144.4793243,1425672,94862.63,1.84,28.5,5.92,19.97,3.85
20/04/2016,143.193174,144.307854,142.8930633,144.1363678,726267,94637.44,1.84,28.4,5.92,19.93,3.84
21/04/2016,144.0077339,144.3078446,140.3207217,141.6068878,715321,92976.63,1.88,27.9,5.92,19.58,3.78
22/04/2016,141.6068833,142.1213549,139.2917869,140.149231,431029,92019.56,1.9,27.6,5.92,19.38,3.74
25/04/2016,139.8919823,140.8780507,138.8630521,140.1920929,572245,92047.69,1.9,27.6,5.92,19.38,3.74
26/04/2016,141.1352927,142.2928343,138.905933,139.6347656,576325,91681.75,1.9,27.5,5.92,19.3,3.72
27/04/2016,139.9348774,141.3925298,139.7633912,141.3067932,626725,92779.56,1.88,27.9,5.92,19.54,3.77
28/04/2016,140.7494421,142.2071075,139.3346646,142.2071075,824867,93370.69,1.87,28,5.92,19.66,3.79
29/04/2016,142.3381617,142.3381617,138.0129714,138.4498596,867439,89204.63,1.96,26.8,5.92,18.78,3.62
05/02/2016,138.1877074,139.5420632,138.1440292,138.5809174,386688,89289.06,1.95,26.8,5.92,18.8,3.63
05/03/2016,137.9692819,138.7119971,136.0032851,137.8819122,678869,88838.69,1.96,26.7,5.92,18.71,3.61
05/04/2016,137.576099,139.4547263,137.1392108,137.4450378,685957,88557.19,1.97,26.6,5.92,18.65,3.6
05/05/2016,137.7945185,139.4110099,137.5760744,138.6246033,363399,89317.25,1.95,26.8,5.92,18.81,3.63
05/06/2016,137.8819025,138.7119874,136.2654111,137.8382111,506857,88810.56,1.97,26.7,5.92,18.7,3.61
05/09/2016,138.930443,140.9838228,138.2314192,140.1100464,383944,90274.31,1.93,27.1,5.92,19.01,3.67
05/10/2016,140.5906045,142.6439842,140.1974078,140.5032349,467614,90527.63,1.93,27.2,5.92,19.06,3.68
05/11/2016,140.0663534,140.241106,138.4061703,139.1051941,382550,89626.88,1.95,26.9,5.92,18.87,3.64
05/12/2016,138.4061715,140.4158598,136.9207544,138.3188019,477277,89120.19,1.96,26.8,5.92,18.76,3.62
13/05/2016,137.4450141,139.8478989,136.6586074,139.4110107,486289,89823.94,1.94,27,5.92,18.91,3.65
16/05/2016,138.2314059,139.0614907,137.0954941,138.9741211,199760,89542.44,1.95,26.9,5.92,18.85,3.64
17/05/2016,139.8042141,140.634299,137.0955021,138.01297,515317,88923.13,1.96,26.7,5.92,18.72,3.61
18/05/2016,136.9644297,139.7168196,136.9207382,139.6731415,508789,89992.81,1.94,27,5.92,18.95,3.65
19/05/2016,138.7556706,139.3236198,136.8770437,138.2313995,547703,89063.88,1.96,26.7,5.92,18.75,3.62
20/05/2016,139.62946,140.896433,139.2362633,140.3721619,790604,90443.19,1.93,27.2,5.92,19.04,3.67
23/05/2016,140.5469338,140.5469338,138.6246152,139.8916016,340848,90133.56,1.94,27.1,5.92,18.98,3.66
24/05/2016,139.4110058,143.9983312,138.7556736,143.4740601,663885,92441.75,1.89,27.8,5.92,19.46,3.75
25/05/2016,143.8672623,145.4400624,143.4740657,143.9983368,508339,92779.56,1.88,27.9,5.92,19.54,3.77
26/05/2016,143.4740742,145.1342572,143.3867045,144.8284302,400869,93314.44,1.87,28,5.92,19.65,3.79
27/05/2016,144.7410316,145.8769434,144.3041435,145.833252,415878,93961.81,1.86,28.2,5.92,19.78,3.82
30/05/2016,145.352712,146.4886106,144.8721323,146.313858,224754,94271.5,1.85,28.3,5.92,19.85,3.83
31/05/2016,146.2701461,147.6681935,146.0080239,147.5808105,840791,95087.81,1.84,28.5,5.92,20.02,3.86
06/01/2016,147.4934275,148.4545733,146.7507124,147.0128479,662792,94721.88,1.84,28.4,5.92,19.94,3.85
06/02/2016,147.012877,147.3623822,145.3963853,146.5759888,482556,94440.38,1.85,28.4,5.92,19.89,3.83
06/03/2016,146.7944225,147.9740258,145.5711409,146.8818054,490008,94637.44,1.84,28.4,5.92,19.93,3.84
06/06/2016,146.1827817,147.5808158,146.1390902,146.8818054,264451,94637.44,1.84,28.4,5.92,19.93,3.84
06/07/2016,146.7944302,148.4982915,146.4012335,147.493454,686697,95031.5,1.84,28.5,5.92,20.01,3.86
06/08/2016,146.9254851,147.3186951,145.7895865,147.3186951,474760,94918.94,1.84,28.5,5.92,19.99,3.85
06/09/2016,146.8381102,147.0565543,145.1779272,145.7895813,452339,93933.69,1.86,28.2,5.92,19.78,3.81
06/10/2016,145.2216315,145.8769637,142.2507971,142.7750549,603849,91991.44,1.9,27.6,5.92,19.37,3.74
13/06/2016,141.5954436,143.3429961,141.0274811,141.0274811,551269,90865.44,1.92,27.3,5.92,19.13,3.69
14/06/2016,139.6294638,140.4158571,138.6683044,138.6683044,811330,89345.38,1.95,26.8,5.92,18.81,3.63
15/06/2016,139.6731611,141.9012802,139.1925814,140.415863,714402,90471.38,1.93,27.2,5.92,19.05,3.67
16/06/2016,138.9304377,141.15857,138.1440443,140.8090515,612736,90724.69,1.92,27.2,5.92,19.1,3.68
17/06/2016,142.0760308,142.5129189,139.8478986,140.9838104,1162890,90837.31,1.92,27.3,5.92,19.13,3.69
20/06/2016,143.1682439,145.308993,142.5129117,144.3915253,648439,93032.94,1.88,27.9,5.92,19.59,3.78
21/06/2016,144.6536635,146.7944127,143.4740602,146.2701416,499392,94243.31,1.85,28.3,5.92,19.84,3.83
22/06/2016,147.0128791,148.3672352,146.0954113,147.2313232,496027,94862.63,1.84,28.5,5.92,19.97,3.85
23/06/2016,147.5371376,150.9011684,146.969175,149.1099243,640192,96073.06,1.82,28.8,5.92,20.23,3.9
24/06/2016,137.6634426,147.7555603,135.6100632,143.5614319,2354039,92498.06,1.89,27.8,5.92,19.48,3.76
27/06/2016,141.9449512,145.4400562,141.5517545,142.2507782,1122001,91653.63,1.9,27.5,5.92,19.3,3.72
28/06/2016,145.0032007,146.8818281,144.0420546,144.4789429,878342,93089.25,1.87,27.9,5.92,19.6,3.78
29/06/2016,145.5711427,148.6293599,144.9594886,148.5419769,752905,95707.13,1.82,28.7,5.92,20.15,3.89
30/06/2016,147.2313182,150.5953626,147.2313182,150.2895355,843401,96833.06,1.8,29.1,5.92,20.39,3.93
07/01/2016,150.9448596,151.9060188,149.3720595,150.682724,573943,97086.38,1.8,29.1,5.92,20.44,3.94
07/04/2016,151.1633122,152.2555326,150.9885596,151.5128174,410909,97065.94,1.79,29.3,5.92,20.55,3.96
07/05/2016,150.3769111,151.6001926,149.6341959,151.4691315,645195,97037.94,1.79,29.3,5.92,20.55,3.96
07/06/2016,150.1147591,152.0807556,148.8040947,149.4594269,699159,95750.44,1.81,28.9,5.92,20.28,3.91
07/07/2016,150.2458184,151.8186183,149.7215607,150.5953369,496772,96478.19,1.8,29.1,5.92,20.43,3.94
07/08/2016,150.1147644,151.5127984,148.498273,150.9885406,560430,96730.06,1.79,29.2,5.92,20.48,3.95
07/11/2016,151.3817355,152.1681288,150.6390204,152.1244507,340748,97457.75,1.78,29.4,5.92,20.64,3.98
07/12/2016,152.0807897,152.6487391,151.0322607,151.5565186,506322,97093.94,1.79,29.3,5.92,20.56,3.96
13/07/2016,150.6390362,152.1681448,150.1584699,151.7749481,538682,97233.88,1.78,29.4,5.92,20.59,3.97
14/07/2016,152.4739976,152.8671944,151.1633329,152.0371094,475428,97401.81,1.78,29.4,5.92,20.63,3.98
15/07/2016,151.6438796,152.3865814,151.1196085,152.3865814,403551,97625.69,1.78,29.5,5.92,20.67,3.99
18/07/2016,152.255511,152.9108432,150.9885381,151.9060059,344415,97317.88,1.78,29.4,5.92,20.61,3.97
19/07/2016,151.2506697,151.512792,150.0710665,150.2458191,411351,96254.25,1.8,29.1,5.92,20.38,3.93
20/07/2016,150.9011685,152.4739685,150.4642803,152.4739685,464617,97681.69,1.78,29.5,5.92,20.69,3.99
21/07/2016,152.2992163,152.779796,150.6390333,151.4691315,428533,97037.94,1.79,29.3,5.92,20.55,3.96
22/07/2016,150.901178,152.5176697,150.0274017,152.5176697,300358,97709.69,1.78,29.5,5.92,20.69,3.99
25/07/2016,152.9108492,154.2215136,152.3865781,153.0856018,380110,98073.5,1.77,29.6,5.92,20.77,4
26/07/2016,152.7361174,154.3089176,152.7361174,153.6098938,366794,98409.38,1.76,29.7,5.92,20.84,4.02
27/07/2016,153.9157049,155.4448136,152.9982503,153.9593964,574287,98633.31,1.76,29.8,5.92,20.89,4.03
28/07/2016,151.9933655,153.9156705,151.4691078,152.8671417,422818,97933.63,1.77,33.7,5.19,20.74,4
29/07/2016,148.5856539,149.6778742,145.1342404,148.7604065,1338249,95302.63,1.82,32.8,5.19,20.18,3.89
08/01/2016,149.3283557,149.3283557,147.2312981,148.7604065,483474,95302.63,1.82,32.8,5.19,20.18,3.89
08/02/2016,148.2798269,149.3283557,147.7992473,148.7604065,588698,95302.63,1.82,32.8,5.19,20.18,3.89
08/03/2016,149.1099281,149.2410026,147.2313143,147.9740295,385269,94798.81,1.83,32.6,5.19,20.07,3.87
08/04/2016,148.9351945,149.1536386,146.5323092,149.0662689,540100,95498.56,1.82,32.9,5.19,20.22,3.9
08/05/2016,149.3720429,150.6827072,148.5419581,150.2458191,384075,96254.25,1.8,33.1,5.19,20.38,3.93
08/08/2016,150.289506,150.3331975,149.1099028,149.5031128,319671,95778.44,1.81,33,5.19,20.28,3.91
08/09/2016,149.721566,152.1244507,149.5468001,152.1244507,319190,97457.75,1.78,33.5,5.19,20.64,3.98
08/10/2016,151.2943454,151.993369,150.8137792,151.1632843,267989,96842,1.79,33.3,5.19,20.51,3.95
08/11/2016,151.6001992,153.6098875,151.6001992,153.4351349,332573,98297.44,1.77,33.8,5.19,20.82,4.01
08/12/2016,153.4787944,154.046757,152.9982281,153.5661774,257481,98381.44,1.76,33.8,5.19,20.83,4.02
15/08/2016,153.9157034,154.8768628,153.4351371,153.5225067,293508,98353.44,1.76,33.8,5.19,20.83,4.02
16/08/2016,152.9545579,153.6972598,152.1681511,152.5176697,379577,97709.69,1.78,33.6,5.19,20.69,3.99
17/08/2016,152.9108642,153.3914438,151.7312608,151.8623352,316867,97289.81,1.78,33.5,5.19,20.6,3.97
18/08/2016,152.6487215,152.7797959,150.4205892,150.9011688,391948,96674.06,1.8,33.3,5.19,20.47,3.95
19/08/2016,150.6390456,150.9885642,149.2410114,150.0274048,425531,96114.31,1.81,33.1,5.19,20.35,3.92
22/08/2016,150.2895382,151.6002028,148.8478125,149.3720703,289139,95694.5,1.81,32.9,5.19,20.26,3.91
23/08/2016,150.0273921,150.9011684,149.0225547,149.1099243,523241,95526.56,1.82,32.9,5.19,20.23,3.9
24/08/2016,148.541975,149.7215784,147.7555817,149.1099243,436195,95526.56,1.82,32.9,5.19,20.23,3.9
25/08/2016,148.4982836,149.4157514,147.5808157,149.1099243,341392,95526.56,1.82,32.9,5.19,20.23,3.9
26/08/2016,148.9788632,150.3769107,148.0177039,149.677887,287862,95890.38,1.81,33,5.19,20.31,3.92
29/08/2016,149.2410051,149.8526459,147.9303405,149.8526459,202720,96002.38,1.81,33,5.19,20.33,3.92
30/08/2016,150.2895445,151.2070124,149.3720766,149.5468292,438630,95806.44,1.81,33,5.19,20.29,3.91
31/08/2016,149.1973111,149.7215822,147.9740295,147.9740295,430305,94798.81,1.83,32.6,5.19,20.07,3.87
09/01/2016,147.5807945,148.8040892,146.5759572,147.3623505,549285,94407,1.84,32.5,5.19,19.99,3.86
09/02/2016,147.8429607,152.6050393,147.6682081,152.5176697,539730,97709.69,1.78,33.6,5.19,20.69,3.99
09/05/2016,152.9108698,153.3914495,151.7749578,151.8186493,338506,97261.88,1.78,33.5,5.19,20.6,3.97
09/06/2016,151.9497104,152.299229,150.6827373,151.8186493,421185,97261.88,1.78,33.5,5.19,20.6,3.97
09/07/2016,151.1196096,152.21183,150.9885485,151.6001892,456485,97121.88,1.79,33.4,5.19,20.57,3.97
09/08/2016,151.2943742,151.8186454,148.8041195,148.9351807,508928,95414.56,1.82,32.8,5.19,20.21,3.9
09/09/2016,148.5419955,148.8478226,145.5711609,146.0517273,594766,93567.31,1.85,32.2,5.19,19.81,3.82
